date,valid_from,valid_to,source,county_name,zone_name,localities,code,code_name,phenomenon,phenomenon_group,geometry_source,match_confidence,alert_id,message,source_url,source_label
2026-08-07,2026-08-07T18:15:00,2026-08-07T19:30:00,nowcasting,Tulcea,Tulcea - localitati,Dăeni,1,Galben,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, intensificări ale vântului(rafale de 50 -60 km/h), grindină (1...2 cm).",ploi/vijelii,uat_match,high,6ec35ddc8f6c95e1,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, intensificări ale vântului(rafale de 50 -60 km/h), grindină (1...2 cm).",,
2026-08-07,2026-08-07T18:15:00,2026-08-07T19:15:00,nowcasting,Vaslui,Vaslui - localitati,Puiești; Iana; Perieni; Bogdănești; Pogana; Gherghești; Băcani; Coroiești; Alexandru Vlahuță; Ibănești; Bogdănița,2,Portocaliu,"Grindină de medii dimensiuni (2...4 cm), averse torențiale (25...40 l/mp), frecvente descărcări electrice",ploi/vijelii,uat_match,high,c6292d230ecd7892,"Grindină de medii dimensiuni (2...4 cm), averse torențiale (25...40 l/mp), frecvente descărcări electrice",,
2026-08-07,2026-08-07T18:24:00,2026-08-07T19:00:00,nowcasting,Arad,Arad - localitati,Vinga; Secusigiu,2,Portocaliu,"local averse torențiale care vor acumula 25...40 l/mp, frecvente descărcări electrice, grindină de medii dimensiuni (2...4 cm).",ploi/vijelii,uat_match,high,74e4ee105142e70f,"local averse torențiale care vor acumula 25...40 l/mp, frecvente descărcări electrice, grindină de medii dimensiuni (2...4 cm).",,
2026-08-07,2026-08-07T18:24:00,2026-08-07T19:00:00,nowcasting,Timiș,Timiș - localitati,Variaș; Satchinez; Orțișoara,2,Portocaliu,"local averse torențiale care vor acumula 25...40 l/mp, frecvente descărcări electrice, grindină de medii dimensiuni (2...4 cm).",ploi/vijelii,uat_match,high,74e4ee105142e70f,"local averse torențiale care vor acumula 25...40 l/mp, frecvente descărcări electrice, grindină de medii dimensiuni (2...4 cm).",,
2026-08-07,2026-08-07T18:35:00,2026-08-07T19:10:00,nowcasting,Arad,Arad - localitati,Chișineu-Criș; Șicula; Șimand; Sintea Mare; Zărand; Olari,2,Portocaliu,"local averse torențiale care vor acumula 25...40 l/mp, frecvente descărcări electrice.",ploi/vijelii,coordGis,high,e374daf4b051cb9a,"local averse torențiale care vor acumula 25...40 l/mp, frecvente descărcări electrice.",,
2026-08-07,2026-08-07T18:50:00,2026-08-07T19:50:00,nowcasting,Vaslui,Vaslui - localitati,Huși; Stănilești; Pădureni; Lunca Banului; Roșiești; Muntenii de Jos; Hoceni; Albești; Costești; Bogdănești; Dimitrie Cantemir; Oltenești; Deleni; Vutcani; Crețești,2,Portocaliu,"Grindină de medii dimensiuni (2...4 cm), averse torențiale (25...40 l/mp), frecvente descărcări electrice",ploi/vijelii,uat_match,high,2500d19112fec4c1,"Grindină de medii dimensiuni (2...4 cm), averse torențiale (25...40 l/mp), frecvente descărcări electrice",,
2026-08-07,2026-08-07T19:00:00,2026-08-07T20:00:00,nowcasting,Cluj,Cluj - localitati,Gherla; Cășeiu; Iclod; Mica; Mintiu Gherlii; Dej; Cuzdrioara; Câțcău; Vad; Aluniș; Jichișu de Jos,2,Portocaliu,"local averse torențiale care vor acumula 25...40 l/mp, frecvente descărcări electrice, intensificări ale vântului (rafale de 70...90 km/h), grindină de medii dimensiuni (2...4 cm).",ploi/vijelii,uat_match,medium,fb2da64c1e0f2915,"local averse torențiale care vor acumula 25...40 l/mp, frecvente descărcări electrice, intensificări ale vântului (rafale de 70...90 km/h), grindină de medii dimensiuni (2...4 cm).",,
2026-08-07,2026-08-07T19:17:00,2026-08-07T20:00:00,nowcasting,Brașov,Brașov - localitati,Prejmer; Feldioara; Hărman; Bod,2,Portocaliu,"Averse torențiale care vor acumula 25...40 l/mp, descărcări electrice, grindină de medii dimensiuni (2...4 cm).",ploi/vijelii,uat_match,high,5194604767e19ea9,"Averse torențiale care vor acumula 25...40 l/mp, descărcări electrice, grindină de medii dimensiuni (2...4 cm).",,
2026-08-07,2026-08-07T19:17:00,2026-08-07T20:00:00,nowcasting,Covasna,Covasna - localitati,Sfântu Gheorghe; Ozun; Vâlcele; Dobârlău; Ilieni; Chichiș,2,Portocaliu,"Averse torențiale care vor acumula 25...40 l/mp, descărcări electrice, grindină de medii dimensiuni (2...4 cm).",ploi/vijelii,uat_match,medium,5194604767e19ea9,"Averse torențiale care vor acumula 25...40 l/mp, descărcări electrice, grindină de medii dimensiuni (2...4 cm).",,
2026-08-07,2026-08-07T19:23:00,2026-08-07T20:15:00,nowcasting,Alba,Alba - localitati,Jidvei; Șona; Cetatea de Baltă; Fărău,2,Portocaliu,"Local averse torențiale care vor acumula 20...40 l/mp, frecvente descărcări electrice, grindină de mici dimensiuni (1...2 cm). În zona avertizată în ultimele ore s-au acumulat cantități de 20...25 l/mp.",ploi/vijelii,uat_match,high,802518c0d4cbc1d1,"Local averse torențiale care vor acumula 20...40 l/mp, frecvente descărcări electrice, grindină de mici dimensiuni (1...2 cm). În zona avertizată în ultimele ore s-au acumulat cantități de 20...25 l/mp.",,
2026-08-07,2026-08-07T19:23:00,2026-08-07T20:15:00,nowcasting,Mureș,Mureș - localitati,Târnăveni; Iernut; Adămuș; Ațintiș; Bichiș,2,Portocaliu,"Local averse torențiale care vor acumula 20...40 l/mp, frecvente descărcări electrice, grindină de mici dimensiuni (1...2 cm). În zona avertizată în ultimele ore s-au acumulat cantități de 20...25 l/mp.",ploi/vijelii,uat_match,high,802518c0d4cbc1d1,"Local averse torențiale care vor acumula 20...40 l/mp, frecvente descărcări electrice, grindină de mici dimensiuni (1...2 cm). În zona avertizată în ultimele ore s-au acumulat cantități de 20...25 l/mp.",,
2026-08-07,2026-08-07T19:30:00,2026-08-07T20:30:00,nowcasting,Vaslui,Vaslui - localitati,Vaslui; Văleni; Zăpodeni; Lipovăț; Solești; Muntenii de Jos; Muntenii de Sus; Laza; Ștefan cel Mare; Oltenești; Pușcași; Deleni; Tanacu; Bălteni,2,Portocaliu,"Grindină de medii dimensiuni (2...4 cm), averse torențiale (25...40 l/mp), frecvente descărcări electrice",ploi/vijelii,uat_match,high,8ffdd8665e6eaead,"Grindină de medii dimensiuni (2...4 cm), averse torențiale (25...40 l/mp), frecvente descărcări electrice",,
2026-08-07,2026-08-07T19:56:00,2026-08-07T20:45:00,nowcasting,Brașov,Brașov - localitati,Brașov; Săcele; Codlea; Râșnov; Predeal; Ghimbav; Hărman; Bod; Hălchiu; Cristian; Sânpetru,2,Portocaliu,"Local averse torențiale care vor acumula 20...40 l/mp, frecvente descărcări electrice, grindină",ploi/vijelii,uat_match,medium,8c8981dace4ddc37,"Local averse torențiale care vor acumula 20...40 l/mp, frecvente descărcări electrice, grindină",,
2026-08-07,2026-08-07T19:56:00,2026-08-07T20:45:00,nowcasting,Sibiu,Sibiu - localitati,Șeica Mare; Roșia; Slimnic; Șura Mare; Nocrich; Vurpăr; Alțina; Mihăileni,2,Portocaliu,"Local averse torențiale care vor acumula 20...40 l/mp, frecvente descărcări electrice, grindină",ploi/vijelii,uat_match,high,8c8981dace4ddc37,"Local averse torențiale care vor acumula 20...40 l/mp, frecvente descărcări electrice, grindină",,
2026-08-07,2026-08-07T20:00:00,2026-08-07T21:00:00,nowcasting,Vaslui,Vaslui - localitati,Duda-Epureni; Solești; Bunești-Averești; Tătărăni; Boțești; Crețești,2,Portocaliu,"Grindină de medii dimensiuni (2...4 cm), averse torențiale (25...40 l/mp), frecvente descărcări electrice, vijelii cu rafale de 70....90 km/h",ploi/vijelii,coordGis,high,2068e9583948c392,"Grindină de medii dimensiuni (2...4 cm), averse torențiale (25...40 l/mp), frecvente descărcări electrice, vijelii cu rafale de 70....90 km/h",,
2026-08-07,2026-08-07T21:10:00,2026-08-07T22:00:00,nowcasting,Cluj,Cluj - localitati,Mihai Viteazu; Moldovenești; Călărași,2,Portocaliu,"Averse torențiale care vor acumula 20...30 l/mp, frecvente descărcări electrice, intensificări ale vântului (rafale de 70...90 km/h). În zona avertizată în ultima oră s-au acumulat cantități de 15...25 l/mp.",ploi/vijelii,coordGis,high,04184f27e734c045,"Averse torențiale care vor acumula 20...30 l/mp, frecvente descărcări electrice, intensificări ale vântului (rafale de 70...90 km/h). În zona avertizată în ultima oră s-au acumulat cantități de 15...25 l/mp.",,
2026-08-08,2026-08-07T23:00:00,2026-08-08T00:00:00,nowcasting,Botoșani,Botoșani - localitati,Botoșani; Flămânzi; Vorona; Ungureni; Corni; Frumușica; Trușești; Coțușca; Bălușeni; Lunca; Cristești; Curtești; Rădăuți-Prut; Răchiți; Copălău; Avrămeni; Gorbănești; Manoleasa; Vlăsinești; Coșula; Mileanca; Sulița; Dângeni; Stăuceni; Unțeni; Știubieni; Drăgușeni; Nicșeni; Dobârceni; Blândești; Hănești; Săveni; Mitoc; Adășeni,2,Portocaliu,"Local averse torențiale 25...40 l/mp, frecvente descărcări electrice, grindină",ploi/vijelii,coordGis,high,73dccab599a0cbcc,"Local averse torențiale 25...40 l/mp, frecvente descărcări electrice, grindină",,
2026-08-08,2026-08-07T23:00:00,2026-08-08T00:00:00,nowcasting,Suceava,Suceava - localitati,Cornu Luncii; Mălini; Stulpicani; Slatina; Valea Moldovei; Capu Câmpului,2,Portocaliu,"Local averse torențiale 25...40 l/mp, frecvente descărcări electrice, grindină",ploi/vijelii,uat_match,high,73dccab599a0cbcc,"Local averse torențiale 25...40 l/mp, frecvente descărcări electrice, grindină",,
2026-08-08,2026-08-08T00:00:00,2026-08-08T01:30:00,nowcasting,Botoșani,Botoșani - localitati,Botoșani; Flămânzi; Vorona; Ungureni; Corni; Mihai Eminescu; Frumușica; Albești; Trușești; Ștefănești; Coțușca; Bălușeni; Lunca; Havârna; Tudora; Vlădeni; Cristești; Vorniceni; Curtești; Răchiți; Copălău; Avrămeni; Gorbănești; Manoleasa; Hlipiceni; Vlăsinești; Coșula; Todireni; Mileanca; Sulița; Dângeni; Stăuceni; Roma; Santa Mare; Unțeni; Știubieni; Drăgușeni; Durnești; Nicșeni; Dobârceni; Corlăteni; Leorda; Mihălășeni; Blândești; Hănești; Brăești; Săveni; Ripiceni; Românești; Mitoc; Dimăcheni; Adășeni; Bucecea,1,Galben,"Local averse torențiale 20...25 l/mp, frecvente descărcări electrice, intensificări ale vântului cu viteze de 50...70 km/h, grindină de mici dimensiuni (1...2 cm).",ploi/vijelii,coordGis,high,bde1907b7d2620fa,"Local averse torențiale 20...25 l/mp, frecvente descărcări electrice, intensificări ale vântului cu viteze de 50...70 km/h, grindină de mici dimensiuni (1...2 cm).",,
2026-08-08,2026-08-08T00:00:00,2026-08-08T01:30:00,nowcasting,Suceava,Suceava - localitati,Fălticeni; Dolhasca; Liteni; Salcea; Dumbrăveni; Cornu Luncii; Udești; Mălini; Verești; Preutești; Bosanci; Baia; Forăști; Fântânele; Râșca; Boroaia; Ipotești; Vadu Moldovei; Rădășeni; Dolhești; Moara; Horodniceni; Adâncata; Vulturești; Bogdănești; Siminicea; Bunești; Fântâna Mare; Hârtop,1,Galben,"Local averse torențiale 20...25 l/mp, frecvente descărcări electrice, intensificări ale vântului cu viteze de 50...70 km/h, grindină de mici dimensiuni (1...2 cm).",ploi/vijelii,uat_match,medium,bde1907b7d2620fa,"Local averse torențiale 20...25 l/mp, frecvente descărcări electrice, intensificări ale vântului cu viteze de 50...70 km/h, grindină de mici dimensiuni (1...2 cm).",,
2026-08-08,2026-08-08T02:40:00,2026-08-08T03:40:00,nowcasting,Covasna,Covasna - localitati,Sânzieni; Cernat; Turia; Bodoc; Malnaș,1,Galben,"Local averse care vor acumula 15...25 l/mp, descărcări electrice, intensificări ale vântului cu viteze de 40...60 km/h, grindină de mici dimensiuni (1...2 cm).",ploi/vijelii,coordGis,high,2cba17ff9dca5f15,"Local averse care vor acumula 15...25 l/mp, descărcări electrice, intensificări ale vântului cu viteze de 40...60 km/h, grindină de mici dimensiuni (1...2 cm).",,
2026-08-08,2026-08-08T13:02:00,2026-08-08T13:45:00,nowcasting,Prahova,Prahova - localitati,Câmpina; Băicoi; Filipeștii de Pădure; Florești; Telega; Măgureni; Scorțeni; Bănești; Poiana Câmpina; Provița de Jos,2,Portocaliu,"averse torențiale care vor acumula 30...40 l/mp, frecvente descărcări electrice, vijelie cu rafale de 60...70 km/h, grindină de dimensiuni mici (1...2 cm)",ploi/vijelii,coordGis,high,b0b4c29485b7d770,"averse torențiale care vor acumula 30...40 l/mp, frecvente descărcări electrice, vijelie cu rafale de 60...70 km/h, grindină de dimensiuni mici (1...2 cm)",,
2026-08-08,2026-08-08T13:50:00,2026-08-08T14:30:00,nowcasting,Prahova,Prahova - localitati,Ploiesti; Brazi; Bărcănești; Ariceștii Rahtivani; Filipeștii de Târg; Târgșoru Vechi; Blejoi; Berceni; Păulești,2,Portocaliu,"averse torențiale care vor acumula 25...35 l/mp, frecvente descărcări electrice, vijelie cu rafale de 60...70 km/h, grindină de dimensiuni mici (1...2 cm)",ploi/vijelii,uat_match,medium,1cd64979e7a27629,"averse torențiale care vor acumula 25...35 l/mp, frecvente descărcări electrice, vijelie cu rafale de 60...70 km/h, grindină de dimensiuni mici (1...2 cm)",,
2026-08-08,2026-08-08T14:00:00,2026-08-08T15:00:00,nowcasting,Mehedinți,Mehedinți - localitati,Baia de Aramă; Bala; Ponoarele; Isverna; Balta; Obârșia-Cloșani,1,Galben,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm), intensificări ale vântului şi izolat vijelii (viteze de 50...70 km/h).",ploi/vijelii,uat_match,medium,87003b4b0086a8d9,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm), intensificări ale vântului şi izolat vijelii (viteze de 50...70 km/h).",,
2026-08-08,2026-08-08T14:10:00,2026-08-08T15:00:00,nowcasting,Buzău,Buzău - localitati,Nehoiu; Pătârlagele; Pănătău; Cozieni; Colți; Bozioru,2,Portocaliu,"averse torențiale care vor acumula 25...40 l/mp, frecvente descărcări electrice, vijelie cu rafale de 60...70 km/h, grindină de dimensiuni mici (1...2 cm)",ploi/vijelii,uat_match,high,c455da4768f7d832,"averse torențiale care vor acumula 25...40 l/mp, frecvente descărcări electrice, vijelie cu rafale de 60...70 km/h, grindină de dimensiuni mici (1...2 cm)",,
2026-08-08,2026-08-08T14:35:00,2026-08-08T15:30:00,nowcasting,Cluj,Cluj - localitati,Măguri-Răcătău; Băișoara; Beliș,1,Galben,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, intensificări ale vântului (50...60 km/h), grindină de mici dimensiuni (sub 2 cm).",ploi/vijelii,uat_match,high,cfa356b61452a161,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, intensificări ale vântului (50...60 km/h), grindină de mici dimensiuni (sub 2 cm).",,
2026-08-08,2026-08-08T14:40:00,2026-08-08T15:40:00,nowcasting,Gorj,Gorj - localitati,Motru; Mătăsari; Novaci; Crasna; Scoarța; Baia de Fier; Fărcășești; Negomir; Slivilești; Bengești-Ciocadia; Roșia de Amaradia; Prigoria; Văgiulești; Albeni; Bumbești-Pițic; Drăgotești; Cătunele; Bălănești; Godinești; Câlnic; Alimpești; Săcelu; Glogova; Samarinești; Ciuperceni,1,Galben,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm), intensificări ale vântului şi izolat vijelii (viteze de 50...70 km/h).",ploi/vijelii,coordGis,high,6ac3a4d2dd227b94,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm), intensificări ale vântului şi izolat vijelii (viteze de 50...70 km/h).",,
2026-08-08,2026-08-08T14:40:00,2026-08-08T15:40:00,nowcasting,Mehedinți,Mehedinți - localitati,Corcova; Bala; Șișești; Broșteni; Florești; Căzănești; Ilovăț; Șovarna; Bâlvănești,1,Galben,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm), intensificări ale vântului şi izolat vijelii (viteze de 50...70 km/h).",ploi/vijelii,uat_match,medium,6ac3a4d2dd227b94,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm), intensificări ale vântului şi izolat vijelii (viteze de 50...70 km/h).",,
2026-08-08,2026-08-08T15:30:00,2026-08-08T16:30:00,nowcasting,Gorj,Gorj - localitati,Târgu Cărbunești; Bâlteni; Plopșoru; Țicleni; Aninoasa; Vladimir; Dănești; Bustuchin; Logrești; Stejari; Săulești; Licurici; Căpreni; Berlești; Jupânești; Hurezani; Bărbătești,1,Galben,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm), intensificări ale vântului şi izolat vijelii (viteze de 50...70 km/h).",ploi/vijelii,uat_match,medium,0af66a549e82dcc6,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm), intensificări ale vântului şi izolat vijelii (viteze de 50...70 km/h).",,
2026-08-08,2026-08-08T15:30:00,2026-08-08T16:30:00,nowcasting,Mehedinți,Mehedinți - localitati,Gogoșu; Jiana; Devesel; Gruia; Burila Mare,1,Galben,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm), intensificări ale vântului şi izolat vijelii (viteze de 50...70 km/h).",ploi/vijelii,uat_match,high,0af66a549e82dcc6,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm), intensificări ale vântului şi izolat vijelii (viteze de 50...70 km/h).",,
2026-08-08,2026-08-08T15:46:00,2026-08-08T16:30:00,nowcasting,Hunedoara,Hunedoara - localitati,Deva; Simeria; Băița; Certeju de Sus; Șoimuș; Geoagiu; Vețel; Rapoltu Mare; Hărău; Balșa; Cârjiți,1,Galben,"averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, intensificări ale vântului (50...60 km/h), grindină de mici dimensiuni (sub 2 cm).",ploi/vijelii,uat_match,high,c9e60f871a1cfa7a,"averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, intensificări ale vântului (50...60 km/h), grindină de mici dimensiuni (sub 2 cm).",,
2026-08-08,2026-08-08T15:55:00,2026-08-08T17:00:00,nowcasting,Gorj,Gorj - localitati,Târgu Cărbunești; Drăguțești; Scoarța; Dănești; Bustuchin; Borăscu; Prigoria; Văgiulești; Bolboși; Albeni,1,Galben,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm), intensificări ale vântului şi izolat vijelii (viteze de 50...70 km/h).",ploi/vijelii,uat_match,medium,e3fe34f4c0ac9a3d,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm), intensificări ale vântului şi izolat vijelii (viteze de 50...70 km/h).",,
2026-08-08,2026-08-08T15:55:00,2026-08-08T17:00:00,nowcasting,Mehedinți,Mehedinți - localitati,Strehaia; Corcova; Tâmna; Bâcleș; Prunișor; Pădina; Livezile; Dumbrava; Grozești; Voloiac; Breznița-Motru; Poroina Mare; Greci; Stângăceaua,1,Galben,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm), intensificări ale vântului şi izolat vijelii (viteze de 50...70 km/h).",ploi/vijelii,uat_match,medium,e3fe34f4c0ac9a3d,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm), intensificări ale vântului şi izolat vijelii (viteze de 50...70 km/h).",,
2026-08-08,2026-08-08T16:10:00,2026-08-08T17:10:00,nowcasting,Bistrița-Năsăud,Bistrița-Năsăud - localitati,Bistrița; Dumitra; Livezile; Șieu; Șieuț; Budacu de Jos; Mărișelu; Dumitrița; Cetate; Monor,1,Galben,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, intensificări ale vântului (50...60 km/h), grindină de mici dimensiuni (sub 2 cm).",ploi/vijelii,uat_match,high,e394473fe9780269,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, intensificări ale vântului (50...60 km/h), grindină de mici dimensiuni (sub 2 cm).",,
2026-08-08,2026-08-08T16:30:00,2026-08-08T17:30:00,nowcasting,Hunedoara,Hunedoara - localitati,Hunedoara; Orăștie; Călan; Simeria; Hațeg; Sântămăria-Orlea; Beriu; Bretea Română; Romos; Teliucu Inferior; Orăștioara de Sus; Boșorod; Turdaș; Băcia; Totești; Mărtinești; General Berthelot,1,Galben,"averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, intensificări ale vântului (50...60 km/h), grindină de mici dimensiuni (sub 2 cm).",ploi/vijelii,uat_match,high,f435f6f777e1de23,"averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, intensificări ale vântului (50...60 km/h), grindină de mici dimensiuni (sub 2 cm).",,
2026-08-08,2026-08-08T16:35:00,2026-08-08T17:35:00,nowcasting,Dolj,Dolj - localitati,Filiași; Melinești; Fărcaș; Tălpaș,1,Galben,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm), intensificări ale vântului şi izolat vijelii (viteze de 50...70 km/h).",ploi/vijelii,uat_match,high,795c518f0bccd6c6,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm), intensificări ale vântului şi izolat vijelii (viteze de 50...70 km/h).",,
2026-08-08,2026-08-08T16:35:00,2026-08-08T17:35:00,nowcasting,Gorj,Gorj - localitati,Plopșoru; Țânțăreni; Turburea; Aninoasa; Crușet; Vladimir; Stoina; Logrești; Stejari; Dănciulești; Brănești; Săulești; Licurici; Căpreni; Berlești; Jupânești; Hurezani; Bărbătești,1,Galben,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm), intensificări ale vântului şi izolat vijelii (viteze de 50...70 km/h).",ploi/vijelii,uat_match,medium,795c518f0bccd6c6,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm), intensificări ale vântului şi izolat vijelii (viteze de 50...70 km/h).",,
2026-08-08,2026-08-08T17:05:00,2026-08-08T18:00:00,nowcasting,Dolj,Dolj - localitati,Plenița; Galicea Mare; Melinești; Unirea; Șimnicu de Sus; Bucovăț; Cerăt; Vârvoru de Jos; Goiești; Orodel; Lipovu; Carpen; Murgași; Caraula; Giubega; Vela; Almăj; Terpezița; Bulzești; Brabova; Mischii; Cioroiași; Perișor; Vârtop; Siliștea Crucii; Sălcuța; Întorsura; Galiciuica; Verbița; Seaca de Pădure; Radovan; Gogoșu; Botoșești-Paia; Izvoare,1,Galben,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm), intensificări ale vântului şi izolat vijelii (viteze de 50...70 km/h).",ploi/vijelii,uat_match,medium,982bebede5780b76,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm), intensificări ale vântului şi izolat vijelii (viteze de 50...70 km/h).",,
2026-08-08,2026-08-08T17:15:00,2026-08-08T18:01:00,nowcasting,Mehedinți,Mehedinți - localitati,Vânju Mare; Jiana; Pătulele; Gruia; Punghina; Vânjuleț; Corlățel,1,Galben,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm), intensificări ale vântului şi izolat vijelii (viteze de 50...70 km/h).",ploi/vijelii,uat_match,medium,3992f94d1bfd6800,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm), intensificări ale vântului şi izolat vijelii (viteze de 50...70 km/h).",,
2026-08-08,2026-08-08T17:30:00,2026-08-08T18:30:00,nowcasting,Constanța,Constanța - localitati,Negru Vodă; Chirnogeni; Albești; Comana; Zona de litoral a județului Tulcea; respectiv zona localităților: Jurilovca; Sulina; C.A. Rosetti; Sfântu Gheorghe,1,Galben,"local - averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, intensificări ale vântului (rafale de 50 - 70 km/h), grindină de mici dimensiuni (1 - 2 cm).",ploi/vijelii,uat_match,medium,d4be0e18b225c2f1,"local - averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, intensificări ale vântului (rafale de 50 - 70 km/h), grindină de mici dimensiuni (1 - 2 cm).",,
2026-08-08,2026-08-08T17:30:00,2026-08-08T18:30:00,nowcasting,Tulcea,Tulcea - localitati,Sulina; Murighiol; Chilia Veche; Crișan; C.A. Rosetti; Maliuc; Sfântu Gheorghe,1,Galben,"local - averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, intensificări ale vântului (rafale de 50 - 70 km/h), grindină de mici dimensiuni (1 - 2 cm).",ploi/vijelii,uat_match,medium,d4be0e18b225c2f1,"local - averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, intensificări ale vântului (rafale de 50 - 70 km/h), grindină de mici dimensiuni (1 - 2 cm).",,
2026-08-08,2026-08-08T17:50:00,2026-08-08T18:50:00,nowcasting,Dolj,Dolj - localitati,Băilești; Afumați; Urzicuța; Negoi; Catane,1,Galben,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm), intensificări ale vântului şi izolat vijelii (viteze de 50...70 km/h).",ploi/vijelii,uat_match,high,40af2f7defcf22b1,"Averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm), intensificări ale vântului şi izolat vijelii (viteze de 50...70 km/h).",,
2026-08-08,2026-08-08T18:00:00,2026-08-08T19:00:00,nowcasting,Dolj,Dolj - localitati,Segarcea; Podari; Bârca; Bucovăț; Calopăr; Cerăt; Vârvoru de Jos; Afumați; Drănic; Giurgița; Lipovu; Urzicuța; Țuglui; Terpezița; Cioroiași; Predești; Perișor; Siliștea Crucii; Sălcuța; Întorsura; Radovan,1,Galben,"Intensificări ale vântului şi izolat vijelii (viteze de 50...70 km/h), averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm).",ploi/vijelii,uat_match,medium,f1f65911c2933771,"Intensificări ale vântului şi izolat vijelii (viteze de 50...70 km/h), averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm).",,
2026-08-08,2026-08-08T18:00:00,2026-08-08T19:00:00,nowcasting,Mehedinți,Mehedinți - localitati,Șimian; Malovăț; Prunișor; Căzănești; Husnicioara,1,Galben,"Intensificări ale vântului şi izolat vijelii (viteze de 50...70 km/h), averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm).",ploi/vijelii,uat_match,high,f1f65911c2933771,"Intensificări ale vântului şi izolat vijelii (viteze de 50...70 km/h), averse torențiale care vor acumula 15...25 l/mp, descărcări electrice, grindină de mici dimensiuni (1...2 cm).",,
2026-08-08,2026-08-08T18:20:00,2026-08-08T19:00:00,nowcasting,Mehedinți,Mehedinți - localitati,Vânju Mare; Bălăcița; Tâmna; Bâcleș; Prunișor; Hinova; Vlădaia; Pădina; Livezile; Dumbrava; Vânjuleț; Poroina Mare; Rogova; Corlățel,1,Galben,"Averse torențiale care vor acumula 15...25 l/mp, intensificări ale vântului şi izolat vijelii (viteze de 50...70 km/h), descărcări electrice, grindină de mici dimensiuni (1...2 cm).",ploi/vijelii,coordGis,high,60cd3ed4415f1de0,"Averse torențiale care vor acumula 15...25 l/mp, intensificări ale vântului şi izolat vijelii (viteze de 50...70 km/h), descărcări electrice, grindină de mici dimensiuni (1...2 cm).",,
